Link,Title,jobCondition,jobSector,corpName
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45405001,[채용] C# S/W 개발자 or Python 응용 S/W 개발,서울 금천구 경력무관 초대졸↑ 정규직,"Python, Java, C++, C#, SQL 외 등록일 23/04/03",제스엔지니어링
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45293503,Python 인턴 개발자 채용,서울 성동구 신입 대졸↑ 인턴직,"Python, 백엔드/서버개발, 솔루션, Django, SI·시스템통합 등록일 23/03/17",(주)로그스택
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45312972,"기술연구소 개발자 채용(python, java 외)",경기 성남시 분당구 신입·경력 초대졸↑ 정규직,"Python, Java, 머신러닝, HTML5, Javascript 외 수정일 23/03/23",로지시스템(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44999033,"[경력/신입] 빅데이터 시스템/웹 개발-Python,Java(정규직) 채용",대전 유성구 신입·경력 초대졸↑ 정규직,"Python, Java, Linux, 웹개발, 빅데이터 외 수정일 23/02/07",(주)아이티존
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45314097,이커머스 솔루션 Python Backend 개발자,서울전체 신입·경력 학력무관 정규직,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 등록일 23/03/21",(주)샐러드랩
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45079976,"머신비전 개발자 , C/C++/C#, OpenCV, MIL, PYTHON",경기 용인시 기흥구 경력무관 초대졸↑ 정규직·계약직,"Python, C++, 빅데이터, 머신러닝, S/W 외 수정일 23/03/19",(주)핸디비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45374771,"[SM] 한전 발전정보시스템 Python, Java 유지보수/운영-초급",전남 나주시 경력1년↑ 초대졸↑ 정규직·계약직,"Python, Java, 유지보수, SQLite, 소프트웨어개발 외 수정일 23/03/31",스타프리마(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151709,REACT · PHP · PYTHON 개발자 채용,서울 영등포구 경력3년↑ 초대졸↑ 정규직,"Python, AWS, 웹개발, 빅데이터, 머신러닝 외 수정일 23/04/04",행복쇼핑(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45152657,머신러닝&인공지능(AI)&Python 정규직,서울 금천구 경력무관 대졸↑ 정규직,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 23/03/29",(주)에스엠티비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45378657,"[양재역] 데이터분석(석박사,R,Python,Matla",서울 서초구 신입·경력 석사↑ 전문연구요원·병역특례,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 등록일 23/03/30",(주)시니어앤파트너즈
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45385756,[애나] 인공지능 분야 Python 개발자 채용,인천 연수구 경력무관 대졸↑ 정규직,"Python, 머신러닝, 딥러닝, Pytorch, Tensorflow 외 등록일 23/03/30",(주)애나
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45268243,소프트웨어 개발 (python) 신입 및 경력 모집,서울 강남구 경력무관 대졸↑ 정규직,"Python, Java, 웹개발, 앱개발, HTML 외 수정일 23/04/04",마인드원(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45026212,빅데이터분석-Python (신입/경력),서울 관악구 경력무관 고졸↑ 정규직·인턴직,"Python, 빅데이터, 데이터분석가, 모델링, 알고리즘 외 수정일 23/02/09",(주)스마트인사이츠
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45344028,Back-end Engineer(Python) - F&B 솔루션,서울 강남구 경력3년↑ 학력무관 정규직,"Python, AWS, 백엔드/서버개발, RestAPI, Spring 외 수정일 23/03/24",(주)야놀자
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45232731,"응용소프트웨어(C#, JAVA, Python, C, C++) 개발자 모집",경기 성남시 중원구 신입·경력 학력무관 정규직·계약직,"Python, Java, C++, C#, C언어 외 등록일 23/03/10",(주)코아칩스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45218805,"도전하기를 좋아하는, Python 백엔드 개발자 채용",서울 동대문구 경력5년↑ 학력무관 정규직,"Python, C++, AWS, 웹개발, 빅데이터 외 수정일 23/03/22",(주)핫셀러
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45360256,[신입] 서버 엔지니어 (Python),서울전체 신입·경력 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, Django 외 수정일 23/03/28",(주)페이히어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45051346,"프로그래머 채용-Python, C++, C#, Unity3D, 머신비전, 영상처리",대전 유성구 경력무관 초대졸↑ 정규직,"Python, Java, C++, Linux, 알고리즘 외 등록일 23/02/13",(주)가치소프트
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45403514,"[아프리카TV] 플랫폼베이스 백엔드 개발 (Java, Python)",경기 성남시 분당구 경력4년↑ 학력무관 정규직,"Python, Java, Linux, 웹개발, 백엔드/서버개발 외 등록일 23/04/03",(주)아프리카티비
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45070660,"C#, Python, JAVA 소프트웨어 개발자 채용 (신입/경력)",경기 용인시 기흥구 경력무관 초대졸↑ 정규직,"Python, Java, C++, Linux, RDBMS 외 수정일 23/02/28",(주)미래로시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45206286,"[TENDOM] 백앤드 개발자(Python, Django)",서울 마포구 경력무관 고졸↑ 정규직,"Python, AWS, Linux, 웹개발, 백엔드/서버개발 외 수정일 23/03/07",(주)텐덤
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45105820,차량용 Software Test 자동화 개발(Python) 및 검증,인천 서구 신입·경력 초대졸↑ 정규직,"Python, 솔루션, S/W, 솔루션업체, 소프트웨어개발 수정일 23/03/31",(주)링크제니시스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43770422,[글로벌디지털마케팅] Python Backend Engineer 모집,서울전체 경력 5~15년 대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, Django 외 수정일 22/11/08",콘센트릭스서비스코리아(유)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45397888,Java Spring 또는 Python 백엔드 개발자,서울 강남구 경력2년↑ 학력무관 정규직·전문연구요원,"Python, Java, 웹개발, 백엔드/서버개발, 데이터엔지니어 외 등록일 23/04/02",(주)스카우트
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45304392,"웹개발(Java·JSP, Python, HTML) 경력 모집합니다","서울 금천구 경력 초대졸↑ 정규직 3,000 (면접 후 협의)","Python, Java, 웹개발, Javascript, HTML 외 등록일 23/03/20",미래손
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45026212,빅데이터분석-Python (신입/경력),서울 관악구 경력무관 고졸↑ 정규직·인턴직,"Python, 빅데이터, 데이터분석가, 모델링, 알고리즘 외 수정일 23/02/09",(주)스마트인사이츠
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42358916,"[패스오더] 백엔드 개발자 (Spring, Python, MSA) (병역특례/산업기능요원/보충역/전직)",서울전체 신입·경력 학력무관 정규직,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 23/03/07",(주)페이타랩
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45328210,(주)엔피코어 웹 개발자(C# / Python),서울 영등포구 경력1년↑ 대졸↑ 정규직,"Python, C++, Linux, 정보보안, 방화벽 외 등록일 23/03/22",(주)엔피코어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45365508,[AI] Python JAVA 머신러닝 개발자 모집,대전 유성구 경력무관 학력무관 정규직·산업기능요원,"Python, Java, 빅데이터, 머신러닝, 딥러닝 외 등록일 23/03/28",(주)아이와즈
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45412222,"금융IT,은행IT,증권IT,백엔드,Spring,Java,Django,Python 개발자 신입,경력",서울 강서구 신입·경력 대졸↑ 정규직,"Python, Java, Linux, 웹개발, 머신러닝 외 수정일 23/04/04",(주)이프정보시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44999033,"[경력/신입] 빅데이터 시스템/웹 개발-Python,Java(정규직) 채용",대전 유성구 신입·경력 초대졸↑ 정규직,"Python, Java, Linux, 웹개발, 빅데이터 외 수정일 23/02/07",(주)아이티존
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45218897,"[전문연구요원 가능] C/C++, Python 로봇 제어 개발자",서울 종로구 경력무관 학력무관 정규직,"Python, C++, S/W, C언어, 제약/바이오 외 등록일 23/03/08",(주)메디인테크
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45360256,[신입] 서버 엔지니어 (Python),서울전체 신입·경력 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, Django 외 수정일 23/03/28",(주)페이히어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45415659,[DB하이텍] Fab QA(Python/R 기반 ML) 신입사원 모집,경기 부천시 신입 대졸↑ 정규직,"QA, 반도체, 품질관리, 반도체 등록일 23/04/04",(주)DB하이텍
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151709,REACT · PHP · PYTHON 개발자 채용,서울 영등포구 경력3년↑ 초대졸↑ 정규직,"Python, AWS, 웹개발, 빅데이터, 머신러닝 외 수정일 23/04/04",행복쇼핑(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45334232,SW 엔지니어 채용(Python 개발자/대전 근무),대전 유성구 경력무관 학력무관 정규직,"Python, 웹개발, 빅데이터, 머신러닝, 딥러닝 외 등록일 23/03/23",코드마인드(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45403514,"[아프리카TV] 플랫폼베이스 백엔드 개발 (Java, Python)",경기 성남시 분당구 경력4년↑ 학력무관 정규직,"Python, Java, Linux, 웹개발, 백엔드/서버개발 외 등록일 23/04/03",(주)아프리카티비
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45375175,[롯데계열社] 데이터사이언스(SQL/Python/R/Tableau),서울 송파구 경력 3~12년 대졸↑ 정규직,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 23/03/29",(주)키스템프그룹
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45312972,"기술연구소 개발자 채용(python, java 외)",경기 성남시 분당구 신입·경력 초대졸↑ 정규직,"Python, Java, 머신러닝, HTML5, Javascript 외 수정일 23/03/23",로지시스템(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45268243,소프트웨어 개발 (python) 신입 및 경력 모집,서울 강남구 경력무관 대졸↑ 정규직,"Python, Java, 웹개발, 앱개발, HTML 외 수정일 23/04/04",마인드원(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45366271,"[경력무관] C언어, Python, Linux, 딥러닝 외 정규직 모집",서울 강남구 경력무관 학력무관 정규직,"Python, Linux, 머신러닝, 딥러닝, C언어 외 등록일 23/03/28",(주)에즈웰플러스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45405001,[채용] C# S/W 개발자 or Python 응용 S/W 개발,서울 금천구 경력무관 초대졸↑ 정규직,"Python, Java, C++, C#, SQL 외 등록일 23/04/03",제스엔지니어링
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45218805,"도전하기를 좋아하는, Python 백엔드 개발자 채용",서울 동대문구 경력5년↑ 학력무관 정규직,"Python, C++, AWS, 웹개발, 빅데이터 외 수정일 23/03/22",(주)핫셀러
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45374771,"[SM] 한전 발전정보시스템 Python, Java 유지보수/운영-초급",전남 나주시 경력1년↑ 초대졸↑ 정규직·계약직,"Python, Java, 유지보수, SQLite, 소프트웨어개발 외 수정일 23/03/31",스타프리마(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45297582,"[신입/경력] 온라인 광고 플랫폼 개발 (Python, PHP)","서울 중구 신입·경력 초대졸↑ 정규직 3,200 만원","Python, 웹개발, 백엔드/서버개발, S/W, PHP 외 수정일 23/04/04",(주)니트머스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45182099,Java/JSP/Python/빅데이터/AI 분야 신입~경력직 채용,서울 송파구 경력무관 대졸↑ 정규직,"Python, Java, 웹개발, 빅데이터, 머신러닝 외 등록일 23/03/03",미래아이티(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45385756,[애나] 인공지능 분야 Python 개발자 채용,인천 연수구 경력무관 대졸↑ 정규직,"Python, 머신러닝, 딥러닝, Pytorch, Tensorflow 외 등록일 23/03/30",(주)애나
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45314097,이커머스 솔루션 Python Backend 개발자,서울전체 신입·경력 학력무관 정규직,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 등록일 23/03/21",(주)샐러드랩
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45152657,머신러닝&인공지능(AI)&Python 정규직,서울 금천구 경력무관 대졸↑ 정규직,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 23/03/29",(주)에스엠티비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45344028,Back-end Engineer(Python) - F&B 솔루션,서울 강남구 경력3년↑ 학력무관 정규직,"Python, AWS, 백엔드/서버개발, RestAPI, Spring 외 수정일 23/03/24",(주)야놀자
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45378657,"[양재역] 데이터분석(석박사,R,Python,Matla",서울 서초구 신입·경력 석사↑ 전문연구요원·병역특례,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 등록일 23/03/30",(주)시니어앤파트너즈
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45293503,Python 인턴 개발자 채용,서울 성동구 신입 대졸↑ 인턴직,"Python, 백엔드/서버개발, 솔루션, Django, SI·시스템통합 등록일 23/03/17",(주)로그스택
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45231637,개발자 모집 (Python / 서버),서울 서초구 경력무관 학력무관 정규직,"Python, 백엔드/서버개발, Flask, 솔루션, 소프트웨어개발 수정일 23/03/09",인성데이타(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45051346,"프로그래머 채용-Python, C++, C#, Unity3D, 머신비전, 영상처리",대전 유성구 경력무관 초대졸↑ 정규직,"Python, Java, C++, Linux, 알고리즘 외 등록일 23/02/13",(주)가치소프트
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45079976,"머신비전 개발자 , C/C++/C#, OpenCV, MIL, PYTHON",경기 용인시 기흥구 경력무관 초대졸↑ 정규직·계약직,"Python, C++, 빅데이터, 머신러닝, S/W 외 수정일 23/03/19",(주)핸디비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45336609,AI개발/머신러닝/딥러닝/MLOps/Pytorch/Python/FAST-API/Docker,서울 강남구 경력1년↑ 대졸↑ 정규직,"Python, 빅데이터, 머신러닝, 딥러닝, API 외 등록일 23/03/23",(주)타날리시스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45070660,"C#, Python, JAVA 소프트웨어 개발자 채용 (신입/경력)",경기 용인시 기흥구 경력무관 초대졸↑ 정규직,"Python, Java, C++, Linux, RDBMS 외 수정일 23/02/28",(주)미래로시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45105820,차량용 Software Test 자동화 개발(Python) 및 검증,인천 서구 신입·경력 초대졸↑ 정규직,"Python, 솔루션, S/W, 솔루션업체, 소프트웨어개발 수정일 23/03/31",(주)링크제니시스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45217584,"응용프로그램개발(Windows, C/C++, C#, Python 外 2개 부문)채용",부산 금정구 신입·경력 대졸↑ 정규직,"Python, C++, 빅데이터, 머신러닝, 앱개발 외 등록일 23/03/08",이큐시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45232731,"응용소프트웨어(C#, JAVA, Python, C, C++) 개발자 모집",경기 성남시 중원구 신입·경력 학력무관 정규직·계약직,"Python, Java, C++, C#, C언어 외 등록일 23/03/10",(주)코아칩스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45206286,"[TENDOM] 백앤드 개발자(Python, Django)",서울 마포구 경력무관 고졸↑ 정규직,"Python, AWS, Linux, 웹개발, 백엔드/서버개발 외 수정일 23/03/07",(주)텐덤
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45397888,Java Spring 또는 Python 백엔드 개발자,서울 강남구 경력2년↑ 학력무관 정규직·전문연구요원,"Python, Java, 웹개발, 백엔드/서버개발, 데이터엔지니어 외 등록일 23/04/02",(주)스카우트
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45304392,"웹개발(Java·JSP, Python, HTML) 경력 모집합니다","서울 금천구 경력 초대졸↑ 정규직 3,000 (면접 후 협의)","Python, Java, 웹개발, Javascript, HTML 외 등록일 23/03/20",미래손
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43770422,[글로벌디지털마케팅] Python Backend Engineer 모집,서울전체 경력 5~15년 대졸↑ 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, Django 외 수정일 22/11/08",콘센트릭스서비스코리아(유)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45121838,"python,인공지능개발자 신입채용[정규직]",대전 유성구 신입 대졸↑ 정규직,"Python, 딥러닝, AI(인공지능), 알고리즘, SI·시스템통합 외 등록일 23/02/22",(주)와이티
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45328210,(주)엔피코어 웹 개발자(C# / Python),서울 영등포구 경력1년↑ 대졸↑ 정규직,"Python, C++, Linux, 정보보안, 방화벽 외 등록일 23/03/22",(주)엔피코어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45412222,"금융IT,은행IT,증권IT,백엔드,Spring,Java,Django,Python 개발자 신입,경력",서울 강서구 신입·경력 대졸↑ 정규직,"Python, Java, Linux, 웹개발, 머신러닝 외 수정일 23/04/04",(주)이프정보시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45312972,"기술연구소 개발자 채용(python, java 외)",경기 성남시 분당구 신입·경력 초대졸↑ 정규직,"Python, Java, 머신러닝, HTML5, Javascript 외 수정일 23/03/23",로지시스템(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45334232,SW 엔지니어 채용(Python 개발자/대전 근무),대전 유성구 경력무관 학력무관 정규직,"Python, 웹개발, 빅데이터, 머신러닝, 딥러닝 외 등록일 23/03/23",코드마인드(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45415659,[DB하이텍] Fab QA(Python/R 기반 ML) 신입사원 모집,경기 부천시 신입 대졸↑ 정규직,"QA, 반도체, 품질관리, 반도체 등록일 23/04/04",(주)DB하이텍
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45375175,[롯데계열社] 데이터사이언스(SQL/Python/R/Tableau),서울 송파구 경력 3~12년 대졸↑ 정규직,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 23/03/29",(주)키스템프그룹
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45405001,[채용] C# S/W 개발자 or Python 응용 S/W 개발,서울 금천구 경력무관 초대졸↑ 정규직,"Python, Java, C++, C#, SQL 외 등록일 23/04/03",제스엔지니어링
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45314097,이커머스 솔루션 Python Backend 개발자,서울전체 신입·경력 학력무관 정규직,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 등록일 23/03/21",(주)샐러드랩
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45374771,"[SM] 한전 발전정보시스템 Python, Java 유지보수/운영-초급",전남 나주시 경력1년↑ 초대졸↑ 정규직·계약직,"Python, Java, 유지보수, SQLite, 소프트웨어개발 외 수정일 23/03/31",스타프리마(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45152657,머신러닝&인공지능(AI)&Python 정규직,서울 금천구 경력무관 대졸↑ 정규직,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 23/03/29",(주)에스엠티비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45378657,"[양재역] 데이터분석(석박사,R,Python,Matla",서울 서초구 신입·경력 석사↑ 전문연구요원·병역특례,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 등록일 23/03/30",(주)시니어앤파트너즈
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45026212,빅데이터분석-Python (신입/경력),서울 관악구 경력무관 고졸↑ 정규직·인턴직,"Python, 빅데이터, 데이터분석가, 모델링, 알고리즘 외 수정일 23/02/09",(주)스마트인사이츠
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45385756,[애나] 인공지능 분야 Python 개발자 채용,인천 연수구 경력무관 대졸↑ 정규직,"Python, 머신러닝, 딥러닝, Pytorch, Tensorflow 외 등록일 23/03/30",(주)애나
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45360256,[신입] 서버 엔지니어 (Python),서울전체 신입·경력 학력무관 정규직,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, Django 외 수정일 23/03/28",(주)페이히어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45232731,"응용소프트웨어(C#, JAVA, Python, C, C++) 개발자 모집",경기 성남시 중원구 신입·경력 학력무관 정규직·계약직,"Python, Java, C++, C#, C언어 외 등록일 23/03/10",(주)코아칩스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45403514,"[아프리카TV] 플랫폼베이스 백엔드 개발 (Java, Python)",경기 성남시 분당구 경력4년↑ 학력무관 정규직,"Python, Java, Linux, 웹개발, 백엔드/서버개발 외 등록일 23/04/03",(주)아프리카티비
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45336609,AI개발/머신러닝/딥러닝/MLOps/Pytorch/Python/FAST-API/Docker,서울 강남구 경력1년↑ 대졸↑ 정규직,"Python, 빅데이터, 머신러닝, 딥러닝, API 외 등록일 23/03/23",(주)타날리시스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45344028,Back-end Engineer(Python) - F&B 솔루션,서울 강남구 경력3년↑ 학력무관 정규직,"Python, AWS, 백엔드/서버개발, RestAPI, Spring 외 수정일 23/03/24",(주)야놀자
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45366271,"[경력무관] C언어, Python, Linux, 딥러닝 외 정규직 모집",서울 강남구 경력무관 학력무관 정규직,"Python, Linux, 머신러닝, 딥러닝, C언어 외 등록일 23/03/28",(주)에즈웰플러스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45217584,"응용프로그램개발(Windows, C/C++, C#, Python 外 2개 부문)채용",부산 금정구 신입·경력 대졸↑ 정규직,"Python, C++, 빅데이터, 머신러닝, 앱개발 외 등록일 23/03/08",이큐시스템
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45297582,"[신입/경력] 온라인 광고 플랫폼 개발 (Python, PHP)","서울 중구 신입·경력 초대졸↑ 정규직 3,200 만원","Python, 웹개발, 백엔드/서버개발, S/W, PHP 외 수정일 23/04/04",(주)니트머스
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45121838,"python,인공지능개발자 신입채용[정규직]",대전 유성구 신입 대졸↑ 정규직,"Python, 딥러닝, AI(인공지능), 알고리즘, SI·시스템통합 외 등록일 23/02/22",(주)와이티
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45365508,[AI] Python JAVA 머신러닝 개발자 모집,대전 유성구 경력무관 학력무관 정규직·산업기능요원,"Python, Java, 빅데이터, 머신러닝, 딥러닝 외 등록일 23/03/28",(주)아이와즈
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45051346,"프로그래머 채용-Python, C++, C#, Unity3D, 머신비전, 영상처리",대전 유성구 경력무관 초대졸↑ 정규직,"Python, Java, C++, Linux, 알고리즘 외 등록일 23/02/13",(주)가치소프트
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45231637,개발자 모집 (Python / 서버),서울 서초구 경력무관 학력무관 정규직,"Python, 백엔드/서버개발, Flask, 솔루션, 소프트웨어개발 수정일 23/03/09",인성데이타(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44999033,"[경력/신입] 빅데이터 시스템/웹 개발-Python,Java(정규직) 채용",대전 유성구 신입·경력 초대졸↑ 정규직,"Python, Java, Linux, 웹개발, 빅데이터 외 수정일 23/02/07",(주)아이티존
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45293503,Python 인턴 개발자 채용,서울 성동구 신입 대졸↑ 인턴직,"Python, 백엔드/서버개발, 솔루션, Django, SI·시스템통합 등록일 23/03/17",(주)로그스택
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151709,REACT · PHP · PYTHON 개발자 채용,서울 영등포구 경력3년↑ 초대졸↑ 정규직,"Python, AWS, 웹개발, 빅데이터, 머신러닝 외 수정일 23/04/04",행복쇼핑(주)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45079976,"머신비전 개발자 , C/C++/C#, OpenCV, MIL, PYTHON",경기 용인시 기흥구 경력무관 초대졸↑ 정규직·계약직,"Python, C++, 빅데이터, 머신러닝, S/W 외 수정일 23/03/19",(주)핸디비전
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45206286,"[TENDOM] 백앤드 개발자(Python, Django)",서울 마포구 경력무관 고졸↑ 정규직,"Python, AWS, Linux, 웹개발, 백엔드/서버개발 외 수정일 23/03/07",(주)텐덤
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45268243,소프트웨어 개발 (python) 신입 및 경력 모집,서울 강남구 경력무관 대졸↑ 정규직,"Python, Java, 웹개발, 앱개발, HTML 외 수정일 23/04/04",마인드원(주)
